ID,카드명,이미지파일명,코스트,카드설명,유형,속성,레어도,파워,히트,레벨,소속,키워드,제품명,IP,variant_key
BT03-075,슈엔,BT03-075-R.jpg,4,[엔트리] 자신의 트래시 존에서 아이템 카드를 3장까지 골라 덱 맨 아래에 원하는 순서대로 놓을 수 있다. 놓은 카드의 코스트 합이 조우 유닛의 코스트 이상이라면 조우 유닛을 트래시한다.,UNIT,번개,R,3500,2,,이펙트;미실리스,엔트리,승리의 여신: 니케 니벨아레나 부스터 팩 BT03 <언브레이커블>,승리의 여신: 니케,BT03-075-R
BT03-075,슈엔,BT03-075-SR.jpg,4,[엔트리] 자신의 트래시 존에서 아이템 카드를 3장까지 골라 덱 맨 아래에 원하는 순서대로 놓을 수 있다. 놓은 카드의 코스트 합이 조우 유닛의 코스트 이상이라면 조우 유닛을 트래시한다.,UNIT,번개,SR,3500,2,,이펙트;미실리스,엔트리,승리의 여신: 니케 니벨아레나 스페셜 부스터 팩 2025 SB01,승리의 여신: 니케,BT03-075-SR
BT03-076,레오나-주 키퍼,BT03-076-SPR.jpg,4,[엑시트] 자신의 대미지 존에서 〈레오나-주 키퍼〉가 아닌 유닛 카드를 1장 골라 패에 넣는다. 그러면 이 유닛 카드를 대미지 존에 놓는다.,UNIT,번개,SPR,5000,2,,이펙트;테트라,엑시트,승리의 여신: 니케 니벨아레나 부스터 팩 BT03 <언브레이커블>,승리의 여신: 니케,BT03-076-SPR
BT03-076,레오나-주 키퍼,BT03-076-SR.jpg,4,[엑시트] 자신의 대미지 존에서 〈레오나-주 키퍼〉가 아닌 유닛 카드를 1장 골라 패에 넣는다. 그러면 이 유닛 카드를 대미지 존에 놓는다.,UNIT,번개,SR,5000,2,,이펙트;테트라,엑시트,승리의 여신: 니케 니벨아레나 부스터 팩 BT03 <언브레이커블>,승리의 여신: 니케,BT03-076-SR
BT03-077,레비아탄,BT03-077-SPR.jpg,5,[패시브] 이 유닛은 자신의 효과 이외의 방법으로 아이템을 장착할 수 없고 이름이 같은 아이템을 2장 이상 장착할 수 없다. [액티브: 메인] 자신의 트래시 존에서 아이템 카드를 2장까지 골라 사이즈를 무시하고 장착할 수 있다. 이 유닛이 장착한 모든 아이템은 이 턴이 끝날 때까지 0코스트가 된다. 트리거 / 이 카드를 자신의 패에 넣는다.,UNIT,번개,SPR,5500,2,,이펙트;필그림,패시브;트리거;액티브,승리의 여신: 니케 니벨아레나 부스터 팩 BT03 <언브레이커블>,승리의 여신: 니케,BT03-077-SPR
BT03-077,레비아탄,BT03-077-UR.jpg,5,[패시브] 이 유닛은 자신의 효과 이외의 방법으로 아이템을 장착할 수 없고 이름이 같은 아이템을 2장 이상 장착할 수 없다. [액티브: 메인] 자신의 트래시 존에서 아이템 카드를 2장까지 골라 사이즈를 무시하고 장착할 수 있다. 이 유닛이 장착한 모든 아이템은 이 턴이 끝날 때까지 0코스트가 된다. 트리거 / 이 카드를 자신의 패에 넣는다.,UNIT,번개,UR,5500,2,,이펙트;필그림,패시브;트리거;액티브,승리의 여신: 니케 니벨아레나 부스터 팩 BT03 <언브레이커블>,승리의 여신: 니케,BT03-077-UR
BT03-078,슈가-와일드 백야드,BT03-078-C.jpg,6,[암드] 아이템을 장착하고 있다면 전투나 효과로 트래시될 때 자신의 트래시 존에서 아이템 카드를 1장 골라 덱 맨 아래에 놓을 수 있다. 그러면 이 유닛과 이 유닛이 장착한 아이템을 모두 주인의 패로 되돌린다.,UNIT,번개,C,6000,2,,이펙트;테트라,암드,승리의 여신: 니케 니벨아레나 부스터 팩 BT03 <언브레이커블>,승리의 여신: 니케,BT03-078-C
BT03-079,베히모스,BT03-079-SPR.jpg,8,[엔트리] 자신의 트래시 존과 패에서 아이템 카드를 8장 골라 덱 맨 아래에 원하는 순서대로 놓을 수 있다. 그러면 코스트 합이 8코스트 이하가 되도록 필드에 있는 상대 유닛을 원하는 수만큼 골라 트래시한다. 이 효과로 트래시한 유닛 1장마다 카드를 1장 드로우한다.,UNIT,번개,SPR,6500,3,,이펙트;필그림,엔트리,승리의 여신: 니케 니벨아레나 부스터 팩 BT03 <언브레이커블>,승리의 여신: 니케,BT03-079-SPR
BT03-079,베히모스,BT03-079-SR.jpg,8,[엔트리] 자신의 트래시 존과 패에서 아이템 카드를 8장 골라 덱 맨 아래에 원하는 순서대로 놓을 수 있다. 그러면 코스트 합이 8코스트 이하가 되도록 필드에 있는 상대 유닛을 원하는 수만큼 골라 트래시한다. 이 효과로 트래시한 유닛 1장마다 카드를 1장 드로우한다.,UNIT,번개,SR,6500,3,,이펙트;필그림,엔트리,승리의 여신: 니케 니벨아레나 부스터 팩 BT03 <언브레이커블>,승리의 여신: 니케,BT03-079-SR
BT03-080,죽으면 안 돼.,BT03-080-R.jpg,1,필드에 있는 자신 유닛을 1장 고른다. 그 유닛은 이 턴이 끝날 때까지 「 [패시브] 아이템을 1장 이상 장착할 때마다 카드를 1장 드로우한다」를 얻는다.,SKILL,번개,R,,,,,패시브,승리의 여신: 니케 니벨아레나 부스터 팩 BT03 <언브레이커블>,승리의 여신: 니케,BT03-080-R
BT03-081,거대한 집게,BT03-081-C.jpg,2,자신의 덱 맨 위에서 카드를 5장 트래시한다. 자신의 트래시 존에서 유닛 카드를 1장 골라 패에 넣는다. 트리거 / 이 카드를 트래시한다. 자신의 덱에서 1코스트 이하인 아이템 카드를 1장 골라 패에 넣는다. 덱을 섞는다.,SKILL,번개,C,,,,,트리거,승리의 여신: 니케 니벨아레나 부스터 팩 BT03 <언브레이커블>,승리의 여신: 니케,BT03-081-C
BT03-081,거대한 집게,BT03-081-P.jpg,2,자신의 덱 맨 위에서 카드를 5장 트래시한다. 자신의 트래시 존에서 유닛 카드를 1장 골라 패에 넣는다. 트리거 / 이 카드를 트래시한다. 자신의 덱에서 1코스트 이하인 아이템 카드를 1장 골라 패에 넣는다. 덱을 섞는다.,SKILL,번개,P,,,,,트리거,레벨업 리그 특전 카드,승리의 여신: 니케,BT03-081-P
BT03-082,빨리 오라고오오!!!!!,BT03-082-C.jpg,2,필드에 있는 자신 유닛 1장과 그 유닛이 장착한 아이템을 1장 고른다. 필드에 있는 다른 모든 자신 유닛은 이 턴이 끝날 때까지 그 아이템의 효과를 얻는다.,SKILL,번개,C,,,,,,승리의 여신: 니케 니벨아레나 부스터 팩 BT03 <언브레이커블>,승리의 여신: 니케,BT03-082-C
BT03-083,코드 넘버 : IX 고글,BT03-083-C.jpg,2,[장착 조건: 아이템을 장착한 유닛] [패시브] 이 유닛이 전투나 효과로 트래시될 때 장착한 〈코드 넘버 : IX 고글〉을 1장 골라 트래시할 수 있다. 그러면 이 유닛과 이 유닛이 장착한 아이템을 모두 주인의 패로 되돌린다.,ITEM,번개,C,,,,유니크,패시브,승리의 여신: 니케 니벨아레나 부스터 팩 BT03 <언브레이커블>,승리의 여신: 니케,BT03-083-C
BT03-084,코드 넘버 : IX 슈즈,BT03-084-C.jpg,2,[장착 조건: 없음] [액티브: 메인] 자신의 덱 맨 위에서 카드를 3장 트래시한다. 이 효과로 트래시된 아이템 카드가 1장 이상이라면 상대의 턴이 끝날 때까지 파워+3000.,ITEM,번개,C,,,,,액티브,승리의 여신: 니케 니벨아레나 부스터 팩 BT03 <언브레이커블>,승리의 여신: 니케,BT03-084-C
BT03-085,코드 넘버 : IX 자켓,BT03-085-C.jpg,3,[장착 조건: 3코스트 이상인 유닛] [어태커] 자신의 패를 1장 골라 트래시할 수 있다. 그러면 상대는 이 유닛의 히트만큼 패를 골라 트래시할 수 있다. 상대가 트래시하지 않았다면 조우 유닛을 트래시한다.,ITEM,번개,C,,,,유니크,어태커,승리의 여신: 니케 니벨아레나 부스터 팩 BT03 <언브레이커블>,승리의 여신: 니케,BT03-085-C
BT04-001,레테,BT04-001-L.jpg,,기본면 [서약] 자신의 덱에 [화염] 카드만 넣을 수 있다. [각성] 자신의 리더 레벨이 5 이상이라면 이 카드를 뒤집는다. 각성면 [패시브] 자신의 효과로 대미지 존에 있는 카드의 수를 참조할 때 자신의 대미지 존에 카드가 4장 더 있는 것으로 취급한다.,LEADER,화염,L,,,,여름 스페셜,서약;각성;패시브;기본면;각성면,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-001-L
BT04-001,레테,BT04-001-SPL.jpg,,기본면 [서약] 자신의 덱에 [화염] 카드만 넣을 수 있다. [각성] 자신의 리더 레벨이 5 이상이라면 이 카드를 뒤집는다. 각성면 [패시브] 자신의 효과로 대미지 존에 있는 카드의 수를 참조할 때 자신의 대미지 존에 카드가 4장 더 있는 것으로 취급한다.,LEADER,화염,SPL,,,,여름 스페셜,서약;각성;패시브;기본면;각성면,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-001-SPL
BT04-002,조장 아룬카,BT04-002-L.jpg,,기본면 [서약] 자신의 덱에 [화염] 카드만 넣을 수 있다. [각성] 자신의 리더 레벨이 5 이상이라면 이 카드를 뒤집는다. 각성면 [액티브: 메인] 이 턴 동안 자신이 다음에 패에서 배치하는 유닛 1장은 이 턴이 끝날 때까지 파워+3000.,LEADER,화염,L,,,,나탈론 학원,서약;각성;기본면;각성면;액티브,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-002-L
BT04-002,조장 아룬카,BT04-002-SPL.jpg,,기본면 [서약] 자신의 덱에 [화염] 카드만 넣을 수 있다. [각성] 자신의 리더 레벨이 5 이상이라면 이 카드를 뒤집는다. 각성면 [액티브: 메인] 이 턴 동안 자신이 다음에 패에서 배치하는 유닛 1장은 이 턴이 끝날 때까지 파워+3000.,LEADER,화염,SPL,,,,나탈론 학원,서약;각성;기본면;각성면;액티브,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-002-SPL
BT04-003,아이테르 : 이제라의 작은 별,BT04-003-C.jpg,1,[어태커] 이 공격이 끝날 때까지 파워+2000.,UNIT,화염,C,2000,1,,이펙트;왕실,어태커,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-003-C
BT04-004,연구자 캐롯,BT04-004-R.jpg,1,"[엔트리] 자신의 덱 맨 위에서 카드를 3장 공개하고, 그중 《나탈론 학원》을 가진 카드를 1장 골라 패에 넣는다. 나머지는 모두 트래시한다.",UNIT,화염,R,1000,1,,이펙트;레인가르,엔트리,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-004-R
BT04-005,프리다,BT04-005-R.jpg,1,[엔트리] 자신의 덱 맨 위에서 카드를 1장 대미지 존에 놓을 수 있다. 그러면 카드를 1장 드로우한다.,UNIT,화염,R,2000,1,,이펙트;여름 스페셜,엔트리,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-005-R
BT04-006,한낮의 유영 플랑,BT04-006-P.jpg,1,[패시브] 자신의 효과로 대미지 존에 있는 카드의 수를 참조할 때 자신의 대미지 존에 카드가 1장 더 있는 것으로 취급한다. [어태커] 이 공격이 끝날 때까지 파워+1000.,UNIT,화염,P,2000,1,,이펙트;폴리티아,패시브;어태커,레벨업 리그 특전 카드,에픽세븐,BT04-006-P
BT04-006,한낮의 유영 플랑,BT04-006-R.jpg,1,[패시브] 자신의 효과로 대미지 존에 있는 카드의 수를 참조할 때 자신의 대미지 존에 카드가 1장 더 있는 것으로 취급한다. [어태커] 이 공격이 끝날 때까지 파워+1000.,UNIT,화염,R,2000,1,,이펙트;폴리티아,패시브;어태커,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-006-R
BT04-007,남국의 이세리아,BT04-007-C.jpg,2,[어태커] 이 공격이 끝날 때까지 자신의 대미지 존에 있는 카드 1장마다 파워+500. 자신의 대미지 존에 있는 카드가 10장 이상이라면 추가로 히트+1.,UNIT,화염,C,1500,1,,이펙트;여름 스페셜,어태커,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-007-C
BT04-008,수호천사 몽모랑시 : 잔잔한 물결,BT04-008-C.jpg,2,[엔트리] 상대의 대미지 존에 있는 카드가 3장 이하라면 자신의 덱 맨 위에서 카드를 1장 대미지 존에 놓는다. 그러면 상대에게 1대미지를 준다. 4장 이상이라면 이 턴이 끝날 때까지 파워+3000.,UNIT,화염,C,2000,1,,이펙트;여름 스페셜,엔트리,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-008-C
BT04-009,여일의 디에리아 : 홍련의 투희,BT04-009-C.jpg,2,[어태커] 이 공격이 끝날 때까지 파워+2000.,UNIT,화염,C,3000,1,,이펙트;미지의 세계,어태커,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-009-C
BT04-010,유진,BT04-010-C.jpg,2,"[엔트리] 필드에 있는 다른 자신 유닛을 1장 골라, 이 턴이 끝날 때까지 파워+3000. [액티브: 메인] 이 유닛의 파워가 5000 이상이라면 이 턴이 끝날 때까지 조우 유닛의 파워-3000.",UNIT,화염,C,2000,1,,이펙트;나탈론 학원,엔트리;액티브,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-010-C
BT04-011,폭격형 카논 : 특별한 선물,BT04-011-C.jpg,2,[어태커] 이 공격이 끝날 때까지 파워+3000.,UNIT,화염,C,2500,1,,이펙트;폴리티아,어태커,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-011-C
BT04-012,폴리티스 : 여우 신사의 무녀,BT04-012-C.jpg,2,[엔트리] 코스트가 자신의 대미지 존에 있는 카드의 수 이하이고 《여름 스페셜》을 가진 카드를 자신의 트래시 존에서 1장 골라 패에 넣는다.,UNIT,화염,C,2500,1,,이펙트;폴리티아,엔트리,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-012-C
BT04-013,방관자 화영,BT04-013-R.jpg,2,"[엔트리] 필드에 있는 다른 자신 유닛을 1장 골라, 이 턴이 끝날 때까지 파워+3000. [액티브: 메인] 이 유닛의 파워가 5000 이상이라면 자신의 덱 맨 위에서 카드를 1장 대미지 존에 놓는다. 그러면 카드를 2장 드로우한다.",UNIT,화염,R,2000,1,,이펙트;나탈론 학원,엔트리;액티브,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-013-R
BT04-014,랑디,BT04-014-C.jpg,3,[패시브] 자신의 효과로 대미지 존에 있는 카드의 수를 참조할 때 자신의 대미지 존에 카드가 2장 더 있는 것으로 취급한다. [어태커] 이 공격이 끝날 때까지 파워+3500.,UNIT,화염,C,3000,1,,이펙트;폴리티아,패시브;어태커,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-014-C
BT04-015,여름의 제자 알렉사,BT04-015-C.jpg,3,[어태커] 자신과 상대의 대미지 존에 있는 카드가 5장 이상이라면 카드를 1장 드로우한다. 15장 이상이라면 추가로 카드를 1장 드로우한다.,UNIT,화염,C,3000,1,,이펙트;여름 스페셜,어태커,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-015-C
BT04-016,후계자 태유,BT04-016-C.jpg,3,"[엔트리] 필드에 있는 다른 자신 유닛을 1장 골라, 이 턴이 끝날 때까지 파워+3000. [액티브: 메인] 이 유닛의 파워에 따라 아래 효과 중 하나를 고른다. ・5000 이상: 필드에 있는 다른 자신 유닛을 1장 골라, 이 턴이 끝날 때까지 파워+3000. ・8000 이상: 조우 유닛의 파워가 이 턴이 끝날 때까지 1000이 된다.",UNIT,화염,C,2000,1,,이펙트;나탈론 학원,엔트리;액티브,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-016-C
BT04-017,로빈,BT04-017-R.jpg,3,[엔트리] 자신의 패를 1장 골라 트래시할 수 있다. 그러면 자신의 트래시 존에서 《계승자》를 가진 유닛 카드를 1장 골라 패에 넣는다.,UNIT,화염,R,3000,1,,이펙트;레펀도스,엔트리,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-017-R
BT04-018,전학생 아딘,BT04-018-R.jpg,3,"[엔트리] 필드에 있는 다른 자신 유닛을 1장 골라, 이 턴이 끝날 때까지 파워+3000. [액티브: 메인] 이 유닛의 파워에 따라 아래 효과 중 하나를 고른다. ・5000 이상: 필드에 있는 상대 유닛을 1장 골라, 이 턴이 끝날 때까지 파워-2000. ・8000 이상: 이 턴이 끝날 때까지 [어태커] 관통[1] 과 [어태커] 침투[1] 을 얻는다.",UNIT,화염,R,2000,1,,이펙트;나탈론 학원,엔트리;어태커;관통:1;침투:1;액티브,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-018-R
BT04-019,축제의 에다,BT04-019-R.jpg,3,광전사 (이 유닛은 가능하다면 반드시 공격해야 한다). [어태커] 상대의 대미지 존에 있는 카드가 4장 이하라면 자신의 패를 1장 골라 자신의 대미지 존에 놓을 수 있다. 그러면 상대에게 1대미지를 준다. 5장 이상이라면 이 공격이 끝날 때까지 파워+4000.,UNIT,화염,R,3000,1,,이펙트;여름 스페셜,어태커;광전사,에픽세븐 니벨아레나 부스터 팩 BT04 <혹한의 날들>,에픽세븐,BT04-019-R
